"","SAMPLE_ID","bamFile","trimmed","numReads","numMapped","numUnmapped","overallMapRate","concordMapRate","totalMapped","mitoMapped","mitoRate","totalAssignedGene","gene_Assigned","gene_Unassigned_Ambiguity","gene_Unassigned_MultiMapping","gene_Unassigned_NoFeatures","gene_Unassigned_Unmapped","gene_Unassigned_MappingQuality","gene_Unassigned_FragmentLength","gene_Unassigned_Chimera","gene_Unassigned_Secondary","gene_Unassigned_Nonjunction","gene_Unassigned_Duplicate","rRNA_rate"
"SRR4249118","SRR4249118","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249118_accepted_hits.sorted.bam",FALSE,4454990,1208583,3246407,0.2713,0,1371413,94181,0.0642613165719838,0.438924588770071,644250,59066,395416,369060,0,0,0,0,0,0,0,0
"SRR4249119","SRR4249119","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249119_accepted_hits.sorted.bam",FALSE,5030622,1308030,3722592,0.26,0,1431864,131438,0.0840771648728141,0.525050611168198,821637,82707,389020,271508,0,0,0,0,0,0,0,0
"SRR4249120","SRR4249120","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249120_accepted_hits.sorted.bam",FALSE,5720124,1472539,4247585,0.2574,0,1664944,79280,0.0454528776120498,0.4726212054634,826036,73974,422053,425713,0,0,0,0,0,0,0,0
"SRR4249121","SRR4249121","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249121_accepted_hits.sorted.bam",FALSE,5086242,1344639,3741603,0.2644,0,1532277,64758,0.0405488921657947,0.398392322494191,638299,56365,392392,515131,0,0,0,0,0,0,0,2.8199950180088e-05
"SRR4249122","SRR4249122","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249122_accepted_hits.sorted.bam",FALSE,4347206,1143402,3203804,0.263,0,1297820,50156,0.0372083775972272,0.423116975844022,571268,52537,315426,410911,0,0,0,0,0,0,0,7.00196755288236e-06
"SRR4249123","SRR4249123","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249123_accepted_hits.sorted.bam",FALSE,5808850,1452595,4356255,0.2501,0,1606738,89603,0.0528213372193445,0.483785537398833,821672,78457,375494,422799,0,0,0,0,0,0,0,2.43406127992678e-06
"SRR4249124","SRR4249124","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249124_accepted_hits.sorted.bam",FALSE,4176526,1118982,3057544,0.2679,0,1293880,30503,0.0230318570987396,0.413979272658753,549247,42530,314796,420177,0,0,0,0,0,0,0,3.64134897414096e-06
"SRR4249125","SRR4249125","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249125_accepted_hits.sorted.bam",FALSE,9083782,2518359,6565423,0.2772,0,2792017,151723,0.0515408969542147,0.460407121062809,1359550,124211,654709,814460,0,0,0,0,0,0,0,2.94214997609503e-06
"SRR4249126","SRR4249126","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249126_accepted_hits.sorted.bam",FALSE,4215372,1031027,3184345,0.2446,0,1143198,95016,0.0767363315226609,0.507900226158124,630389,55953,324571,230254,0,0,0,0,0,0,0,1.58632209635638e-05
"SRR4249127","SRR4249127","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249127_accepted_hits.sorted.bam",FALSE,4050584,1112832,2937752,0.2747,0,1228255,100212,0.0754343163962673,0.516299213601245,689166,71857,343792,230004,0,0,0,0,0,0,0,0
"SRR4249128","SRR4249128","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249128_accepted_hits.sorted.bam",FALSE,4276674,1228104,3048570,0.2872,0,1327102,169350,0.113167679284067,0.495554255688825,742984,66440,422721,267154,0,0,0,0,0,0,0,0
"SRR4249129","SRR4249129","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249129_accepted_hits.sorted.bam",FALSE,3533516,903931,2629585,0.2558,0,1000008,79998,0.0740718107121627,0.488335931087275,529488,42950,278373,233459,0,0,0,0,0,0,0,7.554467712205e-06
"SRR4249130","SRR4249130","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249130_accepted_hits.sorted.bam",FALSE,2680466,687131,1993335,0.2563,0,788641,44412,0.0533123342692482,0.412361220386397,344341,27470,228116,235120,0,0,0,0,0,0,0,0
"SRR4249131","SRR4249131","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249131_accepted_hits.sorted.bam",FALSE,6877006,1705284,5171722,0.248,0,1925764,119090,0.0582388767119804,0.458335569003177,939631,86344,527770,496349,0,0,0,0,0,0,0,0
"SRR4249132","SRR4249132","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249132_accepted_hits.sorted.bam",FALSE,4705318,1232173,3473145,0.2619,0,1401536,64361,0.0439055404301939,0.421598484574992,618950,55244,360407,433502,0,0,0,0,0,0,0,0
"SRR4249133","SRR4249133","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249133_accepted_hits.sorted.bam",FALSE,9984896,1943035,8041861,0.1946,0,2125049,163179,0.0713123867027237,0.564606753809789,1296074,130054,551822,317584,0,0,0,0,0,0,0,0
"SRR4249134","SRR4249134","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249134_accepted_hits.sorted.bam",FALSE,5442482,1177228,4265254,0.2163,0,1395026,25161,0.0177166809722945,0.303189288330454,433762,36810,379726,580366,0,0,0,0,0,0,0,0
"SRR4249135","SRR4249135","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249135_accepted_hits.sorted.bam",FALSE,4014704,1021133,2993571,0.2543,0,1157248,62504,0.0512432035364566,0.470515761468911,575134,51014,306898,289302,0,0,0,0,0,0,0,2.78196037792932e-05
"SRR4249136","SRR4249136","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249136_accepted_hits.sorted.bam",FALSE,4327880,1042484,3285396,0.2409,0,1196542,100119,0.0772129338354435,0.427116734352567,555725,49132,394466,301785,0,0,0,0,0,0,0,0
"SRR4249137","SRR4249137","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249137_accepted_hits.sorted.bam",FALSE,6716094,1713753,5002341,0.2552,0,1967600,67311,0.033078105135802,0.440930543574798,898101,82649,493749,562332,0,0,0,0,0,0,0,0
"SRR4249138","SRR4249138","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249138_accepted_hits.sorted.bam",FALSE,5053666,1267065,3786601,0.2507,0,1428758,72661,0.048394885105357,0.481389068123009,723677,62505,363386,353742,0,0,0,0,0,0,0,5.66551099454591e-05
"SRR4249139","SRR4249139","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249139_accepted_hits.sorted.bam",FALSE,7798946,2003883,5795063,0.2569,0,2086439,239340,0.102907455953468,0.519257574834813,1210702,100953,511399,508548,0,0,0,0,0,0,0,0
"SRR4249140","SRR4249140","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249140_accepted_hits.sorted.bam",FALSE,5835534,1553426,4282108,0.2662,0,1735706,123537,0.0664447842482128,0.485399789906489,903828,83859,480576,393765,0,0,0,0,0,0,0,0
"SRR4249141","SRR4249141","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249141_accepted_hits.sorted.bam",FALSE,3234512,814503,2420009,0.2518,0,907388,68396,0.0700933813220959,0.450544121573855,440383,41853,247101,248110,0,0,0,0,0,0,0,0
"SRR4249142","SRR4249142","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249142_accepted_hits.sorted.bam",FALSE,3146944,631327,2515617,0.2006,0,696112,44910,0.0606054880961699,0.564504016965765,418709,39191,172540,111289,0,0,0,0,0,0,0,0
"SRR4249143","SRR4249143","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249143_accepted_hits.sorted.bam",FALSE,2988550,687948,2300602,0.2302,0,796801,17154,0.0210748751466604,0.472859028912742,385382,39833,195766,194023,0,0,0,0,0,0,0,0
"SRR4249144","SRR4249144","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249144_accepted_hits.sorted.bam",FALSE,3385232,754356,2630876,0.2228,0,881501,29013,0.031864419437812,0.458888709661491,418194,36796,238717,217612,0,0,0,0,0,0,0,0
"SRR4249145","SRR4249145","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249145_accepted_hits.sorted.bam",FALSE,7700334,1575194,6125140,0.2046,0,1770896,70920,0.0385054750311649,0.527436573170249,972871,98155,422213,351288,0,0,0,0,0,0,0,0
"SRR4249146","SRR4249146","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249146_accepted_hits.sorted.bam",FALSE,2324840,551017,1773823,0.237,0,635658,33710,0.0503609374813257,0.47232150705688,317017,24385,183364,146423,0,0,0,0,0,0,0,0
"SRR4249147","SRR4249147","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249147_accepted_hits.sorted.bam",FALSE,2559838,615969,1943869,0.2406,0,696428,36390,0.0496576230387354,0.52040070774071,381767,37044,181574,133217,0,0,0,0,0,0,0,0
"SRR4249148","SRR4249148","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249148_accepted_hits.sorted.bam",FALSE,3100702,749549,2351153,0.2417,0,864937,36149,0.0401171475308683,0.459839904642898,415103,38184,232319,217106,0,0,0,0,0,0,0,0
"SRR4249149","SRR4249149","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249149_accepted_hits.sorted.bam",FALSE,5343600,1301992,4041608,0.2437,0,1424213,82464,0.0547323679859718,0.557815964193009,842605,90118,319796,258024,0,0,0,0,0,0,0,1.1867957109203e-06
"SRR4249150","SRR4249150","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249150_accepted_hits.sorted.bam",FALSE,4585442,1096653,3488789,0.2392,0,1178107,114107,0.0883034853360202,0.561558201260455,727178,69261,305064,193426,0,0,0,0,0,0,0,0
"SRR4249151","SRR4249151","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249151_accepted_hits.sorted.bam",FALSE,3024008,683575,2340433,0.226,0,740177,50637,0.0640314916023237,0.493319292610186,390700,29208,166067,206007,0,0,0,0,0,0,0,0
"SRR4249152","SRR4249152","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249152_accepted_hits.sorted.bam",FALSE,6339608,1724930,4614678,0.2721,0,1880904,179381,0.0870661097857821,0.527578370206157,1088056,98619,530127,345557,0,0,0,0,0,0,0,0
"SRR4249153","SRR4249153","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249153_accepted_hits.sorted.bam",FALSE,7048622,2063999,4984623,0.2928,0,2343052,102943,0.0420863493179667,0.448528604291817,1098691,107830,594312,648712,0,0,0,0,0,0,0,0
"SRR4249154","SRR4249154","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249154_accepted_hits.sorted.bam",FALSE,3787528,1063201,2724327,0.2807,0,1223140,40278,0.0318801853385024,0.510714302657109,645930,65583,307438,245807,0,0,0,0,0,0,0,0
"SRR4249155","SRR4249155","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249155_accepted_hits.sorted.bam",FALSE,4833558,1227342,3606216,0.2539,0,1388252,81682,0.0555684813059634,0.446961229171222,658196,64132,378567,371707,0,0,0,0,0,0,0,0
"SRR4249156","SRR4249156","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249156_accepted_hits.sorted.bam",FALSE,3673482,974731,2698751,0.2653,0,1163271,43181,0.035791726483938,0.398215427108551,480963,47060,349218,330555,0,0,0,0,0,0,0,0
"SRR4249157","SRR4249157","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249157_accepted_hits.sorted.bam",FALSE,6237634,1740964,4496670,0.2791,0,1964416,88780,0.0432399050066336,0.493646474057853,1016192,85330,488609,468411,0,0,0,0,0,0,0,9.84066003274972e-06
"SRR4249158","SRR4249158","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249158_accepted_hits.sorted.bam",FALSE,3166038,791929,2374109,0.2501,0,895058,46096,0.0489781693537933,0.490337864695127,462597,44763,234740,201325,0,0,0,0,0,0,0,0
"SRR4249159","SRR4249159","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249159_accepted_hits.sorted.bam",FALSE,2786552,722448,2064104,0.2593,0,814465,70479,0.0796423276501112,0.44841522119377,397108,37188,255152,196133,0,0,0,0,0,0,0,0
"SRR4249160","SRR4249160","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249160_accepted_hits.sorted.bam",FALSE,6553374,1809501,4743873,0.2761,0,2052180,93486,0.043569688851853,0.456471337360227,980678,88818,528613,550280,0,0,0,0,0,0,0,1.01970269548211e-05
"SRR4249161","SRR4249161","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249161_accepted_hits.sorted.bam",FALSE,4506188,1161829,3344359,0.2578,0,1283908,104052,0.074967578316378,0.515286104600723,716292,58963,352666,262165,0,0,0,0,0,0,0,0
"SRR4249162","SRR4249162","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249162_accepted_hits.sorted.bam",FALSE,6348892,1865309,4483583,0.2938,0,2089479,139172,0.0624467446899492,0.397704318313263,887752,72461,573429,698549,0,0,0,0,0,0,0,0
"SRR4249163","SRR4249163","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249163_accepted_hits.sorted.bam",FALSE,3913190,1053924,2859266,0.2693,0,1186613,69717,0.055492585546791,0.467586991931873,589053,45082,313296,312341,0,0,0,0,0,0,0,0
"SRR4249164","SRR4249164","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249164_accepted_hits.sorted.bam",FALSE,14926848,4109576,10817272,0.2753,0,4489701,302498,0.06312300469993,0.484581517011737,2333103,229635,1063406,1188532,0,0,0,0,0,0,0,1.15725709495037e-05
"SRR4249165","SRR4249165","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249165_accepted_hits.sorted.bam",FALSE,5229856,1307891,3921965,0.2501,0,1494867,84723,0.0536360701194614,0.422685234641819,668691,61543,422380,429393,0,0,0,0,0,0,0,0
"SRR4249166","SRR4249166","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249166_accepted_hits.sorted.bam",FALSE,5413406,1537517,3875889,0.284,0,1765477,128256,0.0677265485683568,0.44590220953778,848683,75062,561675,417874,0,0,0,0,0,0,0,0
"SRR4249167","SRR4249167","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249167_accepted_hits.sorted.bam",FALSE,6173772,1656683,4517089,0.2683,0,1851377,103534,0.0529609787862465,0.451222968532249,883597,76689,462997,534944,0,0,0,0,0,0,0,0
"SRR4249168","SRR4249168","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249168_accepted_hits.sorted.bam",FALSE,3263222,812290,2450932,0.2489,0,919815,68572,0.069377683033063,0.537442468471308,532010,57576,277497,122809,0,0,0,0,0,0,0,0
"SRR4249169","SRR4249169","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249169_accepted_hits.sorted.bam",FALSE,2770992,756186,2014806,0.2729,0,825135,75131,0.0834542235294902,0.559514662888275,504666,44710,226978,125617,0,0,0,0,0,0,0,0
"SRR4249170","SRR4249170","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249170_accepted_hits.sorted.bam",FALSE,6852804,1920080,4932724,0.2802,0,2219717,93017,0.0402194977891967,0.38506257416289,892071,67727,600725,756168,0,0,0,0,0,0,0,0
"SRR4249171","SRR4249171","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249171_accepted_hits.sorted.bam",FALSE,4081402,1138085,2943317,0.2788,0,1323176,37473,0.0275405339657766,0.560488585950583,763094,80022,338505,179859,0,0,0,0,0,0,0,0
"SRR4249172","SRR4249172","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249172_accepted_hits.sorted.bam",FALSE,3742136,1028560,2713576,0.2749,0,1201532,48938,0.0391356849824466,0.418165495637895,523557,44322,339322,344832,0,0,0,0,0,0,0,0
"SRR4249173","SRR4249173","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249173_accepted_hits.sorted.bam",FALSE,4078486,1170161,2908325,0.2869,0,1366887,38778,0.027586942834886,0.414302044801569,583868,51372,365212,408829,0,0,0,0,0,0,0,0
"SRR4249174","SRR4249174","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249174_accepted_hits.sorted.bam",FALSE,5440224,1512563,3927661,0.278,0,1775491,22120,0.0123052206511865,0.352696118356388,636565,55043,435371,677875,0,0,0,0,0,0,0,6.28372593529333e-06
"SRR4249175","SRR4249175","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249175_accepted_hits.sorted.bam",FALSE,5528830,1555000,3973830,0.2813,0,1786219,106202,0.0561196477950731,0.386884847809507,736055,68806,532748,564908,0,0,0,0,0,0,0,0
"SRR4249176","SRR4249176","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249176_accepted_hits.sorted.bam",FALSE,4069876,1158574,2911302,0.2847,0,1305508,91857,0.0657358671499572,0.420525440648015,588514,50148,372816,387995,0,0,0,0,0,0,0,0
"SRR4249177","SRR4249177","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249177_accepted_hits.sorted.bam",FALSE,7050124,1986391,5063733,0.2818,0,2238816,144985,0.060820932619795,0.433033960990235,1036446,96231,621102,639673,0,0,0,0,0,0,0,0.000338657296183303
"SRR4249178","SRR4249178","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249178_accepted_hits.sorted.bam",FALSE,4244858,1146778,3098080,0.2702,0,1311930,49507,0.036363783267239,0.42890107206937,584940,53701,333954,391216,0,0,0,0,0,0,0,1.70957705063767e-06
"SRR4249179","SRR4249179","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249179_accepted_hits.sorted.bam",FALSE,4917910,1456030,3461880,0.2961,0,1661189,72892,0.0420349453110899,0.426928662935084,742823,63820,429571,503709,0,0,0,0,0,0,0,0
"SRR4249180","SRR4249180","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249180_accepted_hits.sorted.bam",FALSE,2978294,839909,2138385,0.282,0,970170,40483,0.0400562804444255,0.441468761092484,446494,37743,261202,265944,0,0,0,0,0,0,0,0
"SRR4249181","SRR4249181","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249181_accepted_hits.sorted.bam",FALSE,5577218,1601157,3976061,0.2871,0,1767491,135417,0.0711631881310079,0.589052508909207,1124159,107722,482752,193786,0,0,0,0,0,0,0,0
"SRR4249182","SRR4249182","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249182_accepted_hits.sorted.bam",FALSE,3655222,1050998,2604224,0.2875,0,1201262,69111,0.0544021322871314,0.420581987871584,535003,43804,336405,356842,0,0,0,0,0,0,0,0
"SRR4249183","SRR4249183","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249183_accepted_hits.sorted.bam",FALSE,7679832,2332577,5347255,0.3037,0,2571866,205169,0.0738805956712825,0.506423213484181,1408051,126923,700216,545194,0,0,0,0,0,0,0,7.10201548097335e-07
"SRR4249184","SRR4249184","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249184_accepted_hits.sorted.bam",FALSE,5114022,1472086,3641936,0.2879,0,1664587,93452,0.0531569549936037,0.494082712523657,869884,86487,446369,357864,0,0,0,0,0,0,0,0
"SRR4249185","SRR4249185","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249185_accepted_hits.sorted.bam",FALSE,2822466,792843,2029623,0.2809,0,932150,17182,0.0180990422739358,0.432650233295555,411517,42499,238546,258592,0,0,0,0,0,0,0,0
"SRR4249186","SRR4249186","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249186_accepted_hits.sorted.bam",FALSE,6784466,1945617,4838849,0.2868,0,2206396,131867,0.0563952814546524,0.535982378516788,1258023,130639,618452,340021,0,0,0,0,0,0,0,7.9489802650667e-07
"SRR4249187","SRR4249187","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249187_accepted_hits.sorted.bam",FALSE,3005002,908104,2096898,0.3022,0,1049196,44262,0.040478921001081,0.502759844265931,550881,56117,289285,199431,0,0,0,0,0,0,0,5.44582223747052e-06
"SRR4249188","SRR4249188","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249188_accepted_hits.sorted.bam",FALSE,8541502,2401811,6139691,0.2812,0,2675525,146181,0.0518058933141865,0.527148831000528,1488779,154457,660695,520279,0,0,0,0,0,0,0,0
"SRR4249189","SRR4249189","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249189_accepted_hits.sorted.bam",FALSE,4906630,1442635,3463995,0.294,0,1665660,91278,0.0519528862145392,0.501895460222064,882539,81465,482331,312077,0,0,0,0,0,0,0,0
"SRR4249190","SRR4249190","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249190_accepted_hits.sorted.bam",FALSE,5993558,1780916,4212642,0.2971,0,2010535,130678,0.0610298928691354,0.470204496654419,1009956,97813,561872,478267,0,0,0,0,0,0,0,0
"SRR4249191","SRR4249191","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249191_accepted_hits.sorted.bam",FALSE,3839592,1053386,2786206,0.2743,0,1171731,79030,0.0631855326477241,0.512774577779907,642304,57264,307652,245385,0,0,0,0,0,0,0,0
"SRR4249192","SRR4249192","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249192_accepted_hits.sorted.bam",FALSE,6565314,1884538,4680776,0.287,0,2035442,174866,0.0791138610546585,0.56623282904847,1253879,119047,520699,320798,0,0,0,0,0,0,0,0
"SRR4249193","SRR4249193","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249193_accepted_hits.sorted.bam",FALSE,2171338,572163,1599175,0.2635,0,641803,27011,0.0403864153561379,0.573672816559566,385036,39545,155218,91378,0,0,0,0,0,0,0,0
"SRR4249194","SRR4249194","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249194_accepted_hits.sorted.bam",FALSE,4088602,1763218,2325384,0.4313,0.0033,2445043,61657,0.0245968803606335,0.186693799572507,398898,29305,1154891,553549,0,0,0,0,0,0,0,2.50690652748322e-06
"SRR4249195","SRR4249195","/dcl01/lieber/ajaffe/lab/libd_stem_timecourse/allen_singleCell/HISAT2_out/SRR4249195_accepted_hits.sorted.bam",FALSE,4464628,1339951,3124677,0.3001,7e-04,1569086,48554,0.0300153309759897,0.356832069735678,526429,40787,440813,467256,0,0,0,0,0,0,0,7.59836559156126e-06
